node_1,node_2,chunk_id,count,edge
construction companies,financial action task force,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",4,contextual proximity
construction companies,g7 watchdog,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
construction companies,hamas,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",8,contextual proximity
construction companies,hamas’s businessmen,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",4,contextual proximity
construction companies,hamas’s cash,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
construction companies,hamas’s portfolio,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
construction companies,israel and america,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
construction companies,istanbul commerce university,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
construction companies,kuveyt turk,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",4,contextual proximity
construction companies,mr erdogan,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
construction companies,trend gyo,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",4,contextual proximity
construction companies,turkey,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
construction companies,turkey's banking system,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",6,contextual proximity
construction companies,turkey's biggest banks,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
construction companies,turkish government,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
construction companies,turkish officials,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
cooperation with israel,hamas,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",5,contextual proximity
cooperation with israel,israel,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
coordination with hamas finance office,hamas,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",5,contextual proximity
coordination with hamas finance office,israel,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
countries,doha,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
countries,hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
countries,hamas’s bankers,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
countries,istanbul,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
countries,recep tayyip erdogan,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
countries,revenue streams,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
countries,turkish government,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
countries,zaher jabarin,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
crypto market,construction companies,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
crypto market,financial action task force,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
crypto market,hamas,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",4,contextual proximity
crypto market,hamas’s businessmen,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
crypto market,kuveyt turk,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
crypto market,trend gyo,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
crypto market,turkey's banking system,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",3,contextual proximity
doha,abroad,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
doha,"algeria, sudan, uae","2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
doha,america,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
doha,amman,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
doha,companies of hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
doha,countries,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
doha,financial hub in amman,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
doha,financiers of hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
doha,funding hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
doha,geopolitical shifts,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
doha,hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",4,contextual proximity
doha,hamas finances,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
doha,hamas office in turkey,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
doha,hamas’s bankers,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",4,contextual proximity
doha,hamas’s top brass,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
doha,individuals under america sanctions,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
doha,individuals under sanctions,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
doha,israel,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
doha,israeli government,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
doha,istanbul,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",6,contextual proximity
doha,jordan’s capital,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
doha,palestinian cause,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
doha,passports for hamas members,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
doha,politicians of hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
doha,pressure on hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
doha,qatar,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
doha,recep tayyip erdogan,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",6,contextual proximity
doha,revenue streams,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",4,contextual proximity
doha,shelter,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
doha,turkey,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
doha,turkish government,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",6,contextual proximity
doha,zaher jabarin,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",4,contextual proximity
effectiveness,hamas,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",5,contextual proximity
effectiveness,israel,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
egypt,american officials,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
egypt,goods,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
egypt,hamas's income,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
egypt,import taxes,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
egypt,israel,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",3,contextual proximity
erdogan’s economic ministry civil servants,hamas,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",5,contextual proximity
erdogan’s economic ministry civil servants,israel,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
financial action task force,construction companies,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",4,contextual proximity
financial action task force,crypto market,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
financial action task force,g7 watchdog,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
financial action task force,hamas,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",8,contextual proximity
financial action task force,hamas’s businessmen,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",4,contextual proximity
financial action task force,hamas’s cash,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
financial action task force,hamas’s portfolio,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
financial action task force,israel and america,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
financial action task force,istanbul commerce university,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
financial action task force,kuveyt turk,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",4,contextual proximity
financial action task force,mr erdogan,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
financial action task force,trend gyo,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",4,contextual proximity
financial action task force,turkey,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
financial action task force,turkey's banking system,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",6,contextual proximity
financial action task force,turkey's biggest banks,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
financial action task force,turkish government,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
financial action task force,turkish officials,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
financial empire,hamas,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",3,contextual proximity
financial empire,hamas's financial empire,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",4,contextual proximity
financial empire,israel,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",3,contextual proximity
financial empire,man,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",2,contextual proximity
financial hub in amman,doha,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
financial hub in amman,hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
financial hub in amman,hamas’s bankers,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
financial hub in amman,istanbul,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
financial hub in amman,recep tayyip erdogan,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
financial hub in amman,revenue streams,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
financial hub in amman,turkish government,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
financial hub in amman,zaher jabarin,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
financially bulletproof,hamas,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",5,contextual proximity
financially bulletproof,israel,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
financiers of hamas,doha,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
financiers of hamas,hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
financiers of hamas,hamas’s bankers,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
financiers of hamas,istanbul,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
financiers of hamas,recep tayyip erdogan,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
financiers of hamas,revenue streams,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
financiers of hamas,turkish government,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
financiers of hamas,zaher jabarin,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
firms,afra mall,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
firms,american officials,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
firms,american sanctions,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
firms,america’s treasury department,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
firms,another firm,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
firms,binance,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
firms,business deals,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
firms,companies,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",4,contextual proximity
firms,firuze segzin,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
firms,hamas,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",14,contextual proximity
