node_1,node_2,chunk_id,count,edge
active health workers density,who threshold,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",8,contextual proximity
active health workers’ density,issue of paucity of skilled personnel,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
active health workers’ density,paucity of skilled personnel,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
active health workers’ density,private sector,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
active health workers’ density,read approach,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",2,contextual proximity
active health workers’ density,recommendations to address paucity of quality health personnel,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
additional training,anm,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",5,contextual proximity
additional training,asha,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",8,contextual proximity
additional training,education,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",2,contextual proximity
additional training,employment status,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",2,contextual proximity
additional training,evaluation of ashas,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",3,contextual proximity
additional training,female community health workers,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",2,contextual proximity
additional training,five approaches,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",6,contextual proximity
additional training,nhm,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",2,contextual proximity
additional training,population coverage,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",2,contextual proximity
adds to costs,defensive medicine practices,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
adds to costs,low physician-to-patient ratio,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
adds to costs,physicians,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
adds to costs,underpaid physicians,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
adds to costs,unnecessary referrals and prescriptions,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
"affordable, accessible, quality care",health system,"1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad",5,contextual proximity
"affordable, accessible, quality care",private health sector,"1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad",2,contextual proximity
"affordable, accessible, quality care",public health sector,"1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad",2,contextual proximity
"affordable, accessible, quality care",recommendations,"1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad",2,contextual proximity
ai-embedded algorithms,covid-19 pandemic,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
ai-embedded algorithms,innovations in digital technology,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
analysis,56 articles,"e1ae5deff4694e36b6775ea32354687b,e1ae5deff4694e36b6775ea32354687b,e1ae5deff4694e36b6775ea32354687b",3,contextual proximity
analysis,policy research,"e1ae5deff4694e36b6775ea32354687b,e1ae5deff4694e36b6775ea32354687b,e1ae5deff4694e36b6775ea32354687b",3,contextual proximity
analyzing it to distill the findings,56 articles,"e1ae5deff4694e36b6775ea32354687b,e1ae5deff4694e36b6775ea32354687b,e1ae5deff4694e36b6775ea32354687b",3,contextual proximity
analyzing it to distill the findings,policy research,"e1ae5deff4694e36b6775ea32354687b,e1ae5deff4694e36b6775ea32354687b,e1ae5deff4694e36b6775ea32354687b",3,contextual proximity
anm,accredited social health activists (asha),"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",5,contextual proximity
anm,additional training,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",5,contextual proximity
anm,anm to asha,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",5,contextual proximity
anm,asha,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",40,contextual proximity
anm,auxiliary nurse midwives (anm),"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",5,contextual proximity
anm,communitization,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",5,contextual proximity
anm,education,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",10,contextual proximity
anm,employment status,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",10,contextual proximity
anm,evaluation of ashas,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",15,contextual proximity
anm,female community health workers,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",10,contextual proximity
anm,five approaches,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",30,contextual proximity
anm,flexible financing,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",5,contextual proximity
anm,health systems perspective,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",5,contextual proximity
anm,improved management through capacity building,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",5,contextual proximity
anm,initial training duration,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",5,contextual proximity
anm,innovations in human resource management,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",5,contextual proximity
anm,key cadre,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",5,contextual proximity
anm,monitoring progress against standards,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",5,contextual proximity
anm,new cadres,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",5,contextual proximity
anm,nhm,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",10,contextual proximity
anm,number,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",5,contextual proximity
anm,payment,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",5,contextual proximity
anm,population coverage,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",10,contextual proximity
anm,positive findings,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",5,contextual proximity
anm,salary,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",5,contextual proximity
anm,system constraints,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",5,contextual proximity
anm,task shifting,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",5,contextual proximity
anm,training duration,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",5,contextual proximity
anm to asha,anm,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",5,contextual proximity
anm to asha,asha,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",8,contextual proximity
anm to asha,education,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",2,contextual proximity
anm to asha,employment status,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",2,contextual proximity
anm to asha,evaluation of ashas,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",3,contextual proximity
anm to asha,female community health workers,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",2,contextual proximity
anm to asha,five approaches,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",6,contextual proximity
anm to asha,nhm,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",2,contextual proximity
anm to asha,population coverage,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",2,contextual proximity
article,active health workers density,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",4,contextual proximity
article,india,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",3,contextual proximity
article,national medical council,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",2,contextual proximity
article,paucity of skilled personnel,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",2,contextual proximity
article,policy recommendations,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",2,contextual proximity
article,private health sector,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",3,contextual proximity
article,read approach,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",2,contextual proximity
article,who threshold,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",2,contextual proximity
asha,accredited social health activists (asha),"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",8,contextual proximity
asha,additional training,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",8,contextual proximity
asha,anm,"1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca,1e4c0a41bcce41e1a7be5a22e200fbca",40,contextual proximity
